SourceFile,AIBuildNumber,AIColorModel,AIColorUsage,AICreatorVersion,AINumLayers,AIRulerUnits,AITargetResolution,AppleKeywords,AToB0,AToB1,AToB2,Author,BlueMatrixColumn,BlueTRC,BoundingBox,BToA0,BToA1,BToA2,ChromaticityChannel1,ChromaticityChannel2,ChromaticityChannel3,ChromaticityChannels,ChromaticityColorant,CMMFlags,ColorSpaceData,Comments,Company,ConnectionSpaceIlluminant,ContainerVersion,CreateDate,Creator,CreatorContactInfo,CreatorSubTool,CreatorTool,CreatorVersion,Date,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocumentID,Error,ExifToolVersion,Extracted,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,For,Format,Gamut,GreenMatrixColumn,GreenTRC,GTS_PDFXConformance,GTS_PDFXVersion,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,IngredientsDocumentID,IngredientsFilePath,IngredientsInstanceID,InstanceID,Keywords,Language,Linearized,LineCount,Luminance,ManifestLinkForm,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEEncoding,MIMEType,Modified,ModifyDate,Newlines,NPages,NumPages,OriginalDocumentID,PageCount,PageLayout,PageMode,Part,PDFVersion,Physicalheightininches,Physicalwidthininches,PlateNames,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,Robots,Sha1,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugKerningChecksum,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,SourceModified,StartupProfile,Subject,SwatchColorantBlack,SwatchColorantBlue,SwatchColorantCyan,SwatchColorantGreen,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Trapped,TwitterCard,TwitterDescription,TwitterImage,TwitterTitle,VersionID,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Viewport,Warning,WordCount,XMPToolkit,YandexVerification
AWS_HealthImaging_API_Reference.pdf,,,,,,,,,,,,,0.14302 0.06059 0.71384,"(Binary data 2060 bytes, use -b option to extract)",,,,,0.64 0.33,0.3 0.60001,0.14999 0.06,3,Unknown,"Not Embedded, Independent","RGB ",,,0.9642 1 0.82491,,2024:04:17 08:53:42Z,ZonBook XSL Stylesheets with Apache FOP,,,ZonBook XSL Stylesheets with Apache FOP,,2024:04:17 08:53:42Z,,,,,,"Reflective, Glossy, Positive, Color",Little CMS,"lcms generated ",,sRGB,.,,,12.57,,2024:04:17 20:43:35-04:00,2024:04:17 20:43:35-04:00,2024:04:17 20:43:35-04:00,AWS_HealthImaging_API_Reference.pdf,-rw-r--r--,2.0 MB,PDF,pdf,,,,,,,,,application/pdf,,0.38533 0.71704 0.09714,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,"API, requests, CopyImageSet, API, requests, CreateDatastore, API, requests, DeleteDatastore, API, requests, DeleteImageSet, API, requests, GetDatastore, API, requests, GetDICOMImportJob, API, requests, GetImageFrame, API, requests, GetImageSet, API, requests, GetImageSetMetadata, API, requests, ListDatastores, API, requests, ListDICOMImportJobs, API, requests, ListImageSetVersions, API, requests, ListTagsForResource, API, requests, SearchImageSets, API, requests, StartDICOMImportJob, API, requests, TagResource, API, requests, UntagResource, API, requests, UpdateImageSetMetadata, Types, CopyDestinationImageSet, Types, CopyDestinationImageSetProperties, Types, CopyImageSetInformation, Types, CopySourceImageSetInformation, Types, CopySourceImageSetProperties, Types, DatastoreProperties, Types, DatastoreSummary, Types, DICOMImportJobProperties, Types, DICOMImportJobSummary, Types, DICOMStudyDateAndTime, Types, DICOMTags, Types, DICOMUpdates, Types, ImageFrameInformation, Types, ImageSetProperties, Types, ImageSetsMetadataSummary, Types, MetadataUpdates, Types, SearchByAttributeValue, Types, SearchCriteria, Types, SearchFilter, Types, Sort",en,No,,,,,,,,,,,,,,,,0.95015 1 1.08826,2024:04:17 08:53:42Z,,application/pdf,,,,,,,124,,UseOutlines,1,1.4,,,,Apple Computer Inc.,Apache FOP Version 2.6,Display Device Profile,Little CMS,"XYZ ","no copyright, use freely",Little CMS,2004:08:13 12:18:06,sRGB,acsp,7fb30d688bf82d32a0e748daf3dba95d,2.3.0,0.43585 0.22238 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,AWS HealthImaging - API Reference,,,,,,,,,,,,,,,
AWS-Shield.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:36-04:00,2024:04:17 20:43:36-04:00,2024:04:17 20:43:36-04:00,AWS-Shield.pdf,-rw-r--r--,259 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
bestpracticesguide.pdf,,,,,,,,,,,,AWS,0.14302 0.06059 0.71384,"(Binary data 2060 bytes, use -b option to extract)",,,,,0.64 0.33,0.3 0.60001,0.14999 0.06,3,Unknown,"Not Embedded, Independent","RGB ",,,0.9642 1 0.82491,,2024:04:17 09:28:07Z,AWS,,,ZonBook XSL Stylesheets with Apache FOP,,2024:04:17 09:28:07Z,,,,,,"Reflective, Glossy, Positive, Color",Little CMS,"lcms generated ",,sRGB,.,,,12.57,,2024:04:17 20:42:41-04:00,2024:04:17 20:43:38-04:00,2024:04:17 20:43:38-04:00,bestpracticesguide.pdf,-rw-r--r--,2.6 MB,PDF,pdf,,,,,,,,,application/pdf,,0.38533 0.71704 0.09714,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,"ECS, Amazon ECS, Amazon Elastic Container Service, ECS 작업 스토리지, 컨테이너 스토리지, 영구 스토리지, ECS 작업 스토리지, 컨테이너 스토리지, 영구 스토리지, NFS 파일 시스템, NFS 파일 시스템, ECS 작업 스토리지, 컨테이너 스토리지, 영구 스토리지, 도커 볼륨, ECS 작업 스토리지, 컨테이너 스토리지, 영구 스토리지, 서버 메시지 블록, SMB, Windows 컨테이너",en,No,,,,,,,,,,,,,,,,0.95015 1 1.08826,2024:04:17 09:28:07Z,,application/pdf,,,,,,,96,,UseOutlines,1,1.4,,,,Apple Computer Inc.,Apache FOP Version 2.6,Display Device Profile,Little CMS,"XYZ ","no copyright, use freely",Little CMS,2004:08:13 12:18:06,sRGB,acsp,7fb30d688bf82d32a0e748daf3dba95d,2.3.0,0.43585 0.22238 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Amazon Elastic Container Service - 모범 사례,,,,,,,,,,,,,,,
C1Q6ll9tI-S.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,File is empty,12.57,,2024:04:17 20:42:38-04:00,2024:04:17 20:42:38-04:00,2024:04:17 20:42:38-04:00,C1Q6ll9tI-S.pdf,-rw-r--r--,0 bytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cases.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:42-04:00,2024:04:17 20:42:42-04:00,2024:04:17 20:42:42-04:00,cases.pdf,-rw-r--r--,252 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
CaseStudy_Bauer.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017:10:25 14:01:12-07:00,Adobe InDesign CC 2017 (Macintosh),,,Adobe InDesign CC 2017 (Macintosh),,,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,xmp.iid:d8a51f8d-cc89-4399-8aea-b4fe71724a29,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,default,,,,,,,.,xmp.id:63ed3c17-4aa7-4915-a9c9-f26040c1ba68,,12.57,,2024:04:17 20:44:32-04:00,2024:04:17 20:44:32-04:00,2024:04:17 20:44:32-04:00,CaseStudy_Bauer.pdf,-rw-r--r--,201 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 2017 (Macintosh),2017:10:25 14:01:12-07:00,,,,uuid:b8e9aeb1-a524-bb4c-8d14-88445f2af2eb,,en-US,Yes,,,,,,,,,,,,,,,,,2017:10:25 14:01:15-07:00,,application/pdf,,2017:10:25 14:01:15-07:00,,,,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,2,,,,1.4,,,,,Adobe PDF Library 15.0,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 5.6-c137 79.159768, 2016/08/11-13:24:42        ",
CaseStudy_DailyBeast.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017:11:02 13:27:24-07:00,Adobe InDesign CC 2017 (Macintosh),,,Adobe InDesign CC 2017 (Macintosh),,,xmp.did:9e2e56f7-20cc-4882-b4d1-5bfa3c66c173,xmp.iid:d183e3fa-1cc0-44a9-9e21-0dca45bcd937,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,default,,,,,,,.,xmp.id:8822c84c-bff3-4a4b-ae26-b7f295ecddbb,,12.57,,2024:04:17 20:44:29-04:00,2024:04:17 20:44:29-04:00,2024:04:17 20:44:29-04:00,CaseStudy_DailyBeast.pdf,-rw-r--r--,200 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 2017 (Macintosh),2017:11:02 13:27:24-07:00,,,,uuid:1cabbdf5-9735-db46-b9c0-7ec6d77ad3c4,,en-US,Yes,,,,,,,,,,,,,,,,,2017:11:02 13:27:27-07:00,,application/pdf,,2017:11:02 13:27:27-07:00,,,,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,2,,,,1.4,,,,,Adobe PDF Library 15.0,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 5.6-c137 79.159768, 2016/08/11-13:24:42        ",
CaseStudy_Imgur.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018:04:02 15:33:25-07:00,Adobe InDesign CC 2017 (Macintosh),,,Adobe InDesign CC 2017 (Macintosh),,,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,xmp.iid:d4f0f306-0c81-4724-a139-81a12d52d585,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,default,,,,,,,.,xmp.id:bbd79cc6-cf60-4aa4-8a16-01ba1e5e5f59,,12.57,,2024:04:17 20:44:37-04:00,2024:04:17 20:44:37-04:00,2024:04:17 20:44:37-04:00,CaseStudy_Imgur.pdf,-rw-r--r--,197 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 2017 (Macintosh),2018:04:02 15:33:25-07:00,,,,uuid:0d20a76b-0f43-154a-a73d-2605356bb902,,en-US,Yes,,,,,,,,,,,,,,,,,2018:04:02 15:33:28-07:00,,application/pdf,,2018:04:02 15:33:28-07:00,,,,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,2,,,,1.4,,,,,Adobe PDF Library 15.0,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 5.6-c138 79.159824, 2016/09/14-01:09:01        ",
CaseStudy_Uproxx.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017:10:25 14:00:58-07:00,Adobe InDesign CC 2017 (Macintosh),,,Adobe InDesign CC 2017 (Macintosh),,,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,xmp.iid:067ce04c-259e-4b3f-a0df-b5a7cc6bb7d7,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,default,,,,,,,.,xmp.id:10d04e89-4c49-49d3-9180-cbb8ed999db9,,12.57,,2024:04:17 20:44:27-04:00,2024:04:17 20:44:28-04:00,2024:04:17 20:44:28-04:00,CaseStudy_Uproxx.pdf,-rw-r--r--,203 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 2017 (Macintosh),2017:10:25 14:00:59-07:00,,,,uuid:e0d08afc-94e2-cf40-a378-21e0ed82ab2f,,en-US,Yes,,,,,,,,,,,,,,,,,2017:10:25 14:01:01-07:00,,application/pdf,,2017:10:25 14:01:01-07:00,,,,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,2,,,,1.4,,,,,Adobe PDF Library 15.0,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 5.6-c137 79.159768, 2016/08/11-13:24:42        ",
CaseStudy_Whitepages.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017:12:07 09:49:14-08:00,Adobe InDesign CC 2017 (Macintosh),,,Adobe InDesign CC 2017 (Macintosh),,,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,xmp.iid:2761b310-8d93-416d-81a8-2feb37c37f6d,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,default,,,,,,,.,xmp.id:ab073283-8013-4110-99b6-4861a88ae96f,,12.57,,2024:04:17 20:44:30-04:00,2024:04:17 20:44:30-04:00,2024:04:17 20:44:30-04:00,CaseStudy_Whitepages.pdf,-rw-r--r--,202 kB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign CC 2017 (Macintosh),2017:12:07 09:49:14-08:00,,,,uuid:57a5a822-8257-f34d-bb43-0c17c3fab44a,,en-US,Yes,,,,,,,,,,,,,,,,,2017:12:07 09:49:17-08:00,,application/pdf,,2017:12:07 09:49:17-08:00,,,,xmp.did:3ff63b9a-f902-4520-ae2f-730ac25a226f,2,,,,1.4,,,,,Adobe PDF Library 15.0,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,False,,,,,,,,,,,,,"Adobe XMP Core 5.6-c137 79.159768, 2016/08/11-13:24:42        ",
censeo-cracking-government-procurement-code-report.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020:03:20 13:50:03-04:00,,,,,,,,,,,,,,,,,.,uuid:bd938ecb-dbb2-48ca-a7e0-3bed37536ffa,,12.57,,2024:04:17 20:44:50-04:00,2024:04:17 20:44:51-04:00,2024:04:17 20:44:51-04:00,censeo-cracking-government-procurement-code-report.pdf,-rw-r--r--,12 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,urn:uuid:F0C07CBD-EEAE-47DC-8D17-C4F7CE3D4FA2,,,No,,,,,,,,,,,,,,,,,2020:03:20 17:58:18Z,,application/pdf,,2020:03:20 17:58:18Z,,,,,31,,,,1.7,,,,,www.ilovepdf.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-Heights(TM) XMP Library 4.12.26.4 (http://www.pdf-tools.com),
cfn-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:33-04:00,2024:04:17 20:43:33-04:00,2024:04:17 20:43:33-04:00,cfn-api.pdf,-rw-r--r--,266 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
chime-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:45-04:00,2024:04:17 20:43:45-04:00,2024:04:17 20:43:45-04:00,chime-api.pdf,-rw-r--r--,256 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
cicd_for_5g_networks_on_aws.pdf,,,,,,,,,,,,Amazon Web Services,0.14302 0.06059 0.71384,"(Binary data 2060 bytes, use -b option to extract)",,,,,0.64 0.33,0.3 0.60001,0.14999 0.06,3,Unknown,"Not Embedded, Independent","RGB ",,,0.9642 1 0.82491,,2024:04:17 09:28:08Z,Amazon Web Services,,,ZonBook XSL Stylesheets with Apache FOP,,2024:04:17 09:28:08Z,,,,,,"Reflective, Glossy, Positive, Color",Little CMS,"lcms generated ",,sRGB,.,,,12.57,,2024:04:17 20:42:45-04:00,2024:04:17 20:43:41-04:00,2024:04:17 20:43:41-04:00,cicd_for_5g_networks_on_aws.pdf,-rw-r--r--,2.1 MB,PDF,pdf,,,,,,,,,application/pdf,,0.38533 0.71704 0.09714,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,en,No,,,,,,,,,,,,,,,,0.95015 1 1.08826,2024:04:17 09:28:08Z,,application/pdf,,,,,,,31,,UseOutlines,1,1.4,,,,Apple Computer Inc.,Apache FOP Version 2.6,Display Device Profile,Little CMS,"XYZ ","no copyright, use freely",Little CMS,2004:08:13 12:18:06,sRGB,acsp,7fb30d688bf82d32a0e748daf3dba95d,2.3.0,0.43585 0.22238 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,在 AWS 上进行 5G 网络的持续集成和持续交付 - AWS 白皮书,,,,,,,,,,,,,,,
cl3_3.20_config.pdf,,,,,,,,,,,,AWS,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,"Not Embedded, Independent","RGB ",,,0.9642 1 0.82491,,2021:02:05 01:37:24Z,AWS,,,ZonBook XSL Stylesheets with Apache FOP,,2021:02:05 01:37:24Z,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.57,,2024:04:17 20:43:47-04:00,2024:04:17 20:43:47-04:00,2024:04:17 20:43:47-04:00,cl3_3.20_config.pdf,-rw-r--r--,505 kB,PDF,pdf,,,,,,,,,application/pdf,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,en,No,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,2021:02:05 01:37:24Z,,application/pdf,,,,,,,58,,UseOutlines,,1.4,,,,Apple Computer Inc.,Apache FOP Version 2.1,Display Device Profile,Little CMS,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Little CMS,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,AWS Elemental Conductor Live 3 - Configuration Guide,,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,,
cleanroomsml.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:24-04:00,2024:04:17 20:43:24-04:00,2024:04:17 20:43:24-04:00,cleanroomsml.pdf,-rw-r--r--,267 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
cloud9-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:26-04:00,2024:04:17 20:43:26-04:00,2024:04:17 20:43:26-04:00,cloud9-api.pdf,-rw-r--r--,258 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
cloudcontrolapi.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:40-04:00,2024:04:17 20:42:40-04:00,2024:04:17 20:42:40-04:00,cloudcontrolapi.pdf,-rw-r--r--,272 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
cloudfront-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:37-04:00,2024:04:17 20:43:37-04:00,2024:04:17 20:43:37-04:00,cloudfront-api.pdf,-rw-r--r--,266 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
cloudwatchevidently-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:25-04:00,2024:04:17 20:43:25-04:00,2024:04:17 20:43:25-04:00,cloudwatchevidently-api.pdf,-rw-r--r--,284 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
codecatalyst-ag.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:32-04:00,2024:04:17 20:43:32-04:00,2024:04:17 20:43:32-04:00,codecatalyst-ag.pdf,-rw-r--r--,267 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
codecatalyst-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:57-04:00,2024:04:17 20:42:57-04:00,2024:04:17 20:42:57-04:00,codecatalyst-api.pdf,-rw-r--r--,270 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
codecommit-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:21-04:00,2024:04:17 20:43:21-04:00,2024:04:17 20:43:21-04:00,codecommit-api.pdf,-rw-r--r--,266 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
codedeploy-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:42:48-04:00,2024:04:17 20:42:48-04:00,2024:04:17 20:42:48-04:00,codedeploy-api.pdf,-rw-r--r--,266 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
codepipeline-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:43:16-04:00,2024:04:17 20:43:16-04:00,2024:04:17 20:43:16-04:00,codepipeline-api.pdf,-rw-r--r--,270 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
cognito-identity-api.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.57,,2024:04:17 20:44:11-04:00,2024:04:17 20:44:11-04:00,2024:04:17 20:44:11-04:00,cognito-identity-api.pdf,-rw-r--r--,277 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302 Found,,,,,,,,,,,,,,,
