SourceFile,About,AggregationType,AnnotationUsageRights,AppleKeywords,Appligent,Author,BlueMatrixColumn,BlueTRC,Category,ChromaticAdaptation,CMMFlags,ColorSpaceData,Comments,Company,Conformance,ConnectionSpaceIlluminant,Copyright,CoverDisplayDate,CreateDate,CreationDate,Creator,CreatorTool,CrossmarkDomainExclusive,CrossMarkDomains,CrossMarkDomains_1_,CrossMarkDomains_2_,CrossmarkMajorVersionDate,Date,DcTitle,DerivedFrom,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,Description-x-repair,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocChangeCount,DocumentID,DocumentUsageRights,DOI,EndingPage,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,Format,FormUsageRights,GrayTRC,GreenMatrixColumn,GreenTRC,HasVisibleOverprint,HasVisibleTransparency,HasXFA,Headline,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,Identifier,IEEE_Article_ID,IEEE_Issue_ID,IEEE_Publication_ID,InstanceID,ISSN,IssueIdentifier,JCALibraryBuild,Journal_article_version,KeyStampMp,Keywords,Language,Linearized,Luminance,MajorVersionDate,Manager,ManifestLinkForm,ManifestReferenceFilePath,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEType,ModDate,ModifyDate,MTWinEqns,NPages,OriginalDocumentID,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,Part,PDFVersion,PlateNames,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nb-NO,ProfileDescriptionML-nl-NL,ProfileDescriptionML-pl-PL,ProfileDescriptionML-pt-BR,ProfileDescriptionML-ru-RU,ProfileDescriptionML-sv-SE,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,PTEXFullbanner,PublicationName,Publisher,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,Robots,SchemasNamespaceURI,SchemasPrefix,SchemasPropertyCategory,SchemasPropertyDescription,SchemasPropertyName,SchemasPropertyValueType,SchemasSchema,SchemasValueTypeDescription,SchemasValueTypeNamespaceURI,SchemasValueTypePrefix,SchemasValueTypeType,SignatureUsageRights,SigningAuthority,SigningDate,SourceModified,StartingPage,StartupProfile,Subject,SwatchColorantA,SwatchColorantB,SwatchColorantBlack,SwatchColorantCyan,SwatchColorantL,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,TemplateVersion,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Title-x-repair,Trapped,URL,VersionID,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Volume,Warning,Wps-articledoi,Wps-journaldoi,Wps-proclevel,XMPToolkit
LN08v4.pdf,,,,,,suzuki,,,,,,,,,,,,,2016:08:01 09:31:15-04:00,,suzuki,PScript5.dll Version 5.2.2,,,,,,,,,,,,,,,,,,,,.,,uuid:8dc468db-581c-4d61-a9d7-11503dda3fc3,,,,12.70,2024:04:16 13:17:25-04:00,2024:04:16 13:17:25-04:00,2024:04:16 13:17:25-04:00,LN08v4.pdf,-rw-r--r--,661 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:80da58b6-a877-4c42-8cfd-6b467c65bb63,,,,,,,,Yes,,,,,,,,,,,,,,,,,application/pdf,,2016:08:01 09:31:15-04:00,,,,42,,,,,,,,,1.5,,,Acrobat Distiller 9.0.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - LN-8 revised 6-07-15.doc,,,,,,,,,,,,,,"Adobe XMP Core 4.2.1-c041 52.342996, 2008/05/07-20:48:00        "
LN11v12.pdf,,,,,,Sei,,,,,,,,,,,,,2018:01:07 19:30:09-05:00,,Sei,PScript5.dll Version 5.2.2,,,,,,,,,,,,,,,,,,,,.,,uuid:ec13377d-d30a-4858-a1a3-7246b3fbcb80,,,,12.70,2024:04:16 13:17:25-04:00,2024:04:16 13:17:25-04:00,2024:04:16 13:17:25-04:00,LN11v12.pdf,-rw-r--r--,1496 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:bfb1c6cd-4fe8-4d3a-9464-588729dacb8b,,,,,,,,Yes,,,,,,,,,,,,,,,,,application/pdf,,2018:01:07 19:30:09-05:00,,,,57,,,,,,,,,1.5,,,Acrobat Distiller 9.0.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - LN- 11 revised 6-13-17.doc,,,,,,,,,,,,,,"Adobe XMP Core 4.2.1-c041 52.342996, 2008/05/07-20:48:00        "
LN13v9.pdf,,,,,,Sei,,,,,,,,,,,,,2018:01:07 19:32:05-05:00,,Sei,PScript5.dll Version 5.2.2,,,,,,,,,,,,,,,,,,,,.,,uuid:2adcc324-fbca-4f45-ab00-2a42882a35a0,,,,12.70,2024:04:16 13:17:12-04:00,2024:04:16 13:17:12-04:00,2024:04:16 13:17:12-04:00,LN13v9.pdf,-rw-r--r--,2.5 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:120bff76-aab1-44a7-9b5e-5fb3bddcf29a,,,,,,,,Yes,,,,,,,,,,,,,,,,,application/pdf,,2018:01:07 19:32:05-05:00,,,,100,,,,,,,,,1.5,,,Acrobat Distiller 9.0.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - LN-13 Revised 6-20-17.doc,,,,,,,,,,,,,,"Adobe XMP Core 4.2.1-c041 52.342996, 2008/05/07-20:48:00        "
LN15v9.pdf,,,,,,Sei,,,,,,,,,,,,,2018:01:07 19:33:24-05:00,,Sei,PScript5.dll Version 5.2.2,,,,,,,,,,,,,,,,,,,,.,,uuid:655881bc-a193-4f6f-a698-08d4af3c0adc,,,,12.70,2024:04:16 13:17:26-04:00,2024:04:16 13:17:26-04:00,2024:04:16 13:17:26-04:00,LN15v9.pdf,-rw-r--r--,2.0 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:9d92efcd-0759-43f3-bbc8-8ad082082007,,,,,,,,Yes,,,,,,,,,,,,,,,,,application/pdf,,2018:01:07 19:33:24-05:00,,,,83,,,,,,,,,1.5,,,Acrobat Distiller 9.0.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - LN-15 revised  6-20-17.doc,,,,,,,,,,,,,,"Adobe XMP Core 4.2.1-c041 52.342996, 2008/05/07-20:48:00        "
LN19v7.pdf,,,,,,Sei,,,,,,,,,,,,,2015:07:04 13:08:28-04:00,,Sei,PScript5.dll Version 5.2.2,,,,,,,,,,,,,,,,,,,,.,,uuid:2bc74725-3034-41d8-a12d-1d34d7a4c4f0,,,,12.70,2024:04:16 13:17:11-04:00,2024:04:16 13:17:11-04:00,2024:04:16 13:17:11-04:00,LN19v7.pdf,-rw-r--r--,744 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:1948cd26-99d7-40a8-9e6a-7016f855f062,,,,,,,,Yes,,,,,,,,,,,,,,,,,application/pdf,,2015:07:04 13:08:28-04:00,,,,34,,,,,,,,,1.5,,,Acrobat Distiller 9.0.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - LN- 19 revised 6-23-15,,,,,,,,,,,,,,"Adobe XMP Core 4.2.1-c041 52.342996, 2008/05/07-20:48:00        "
LN20v10.pdf,,,,,,Sei,,,,,,,,,,,,,2015:07:05 18:49:17-04:00,,Sei,PScript5.dll Version 5.2.2,,,,,,,,,,,,,,,,,,,,.,,uuid:c8e21aff-a262-451f-848b-ad2e2700562a,,,,12.70,2024:04:16 13:17:09-04:00,2024:04:16 13:17:09-04:00,2024:04:16 13:17:09-04:00,LN20v10.pdf,-rw-r--r--,1213 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:51b7db62-bd38-47f9-9d5b-56b9883e2d66,,,,,,,,Yes,,,,,,,,,,,,,,,,,application/pdf,,2015:07:05 18:49:17-04:00,,,,62,,,,,,,,,1.5,,,Acrobat Distiller 9.0.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - LN-20 revised 7-05-15,,,,,,,,,,,,,,"Adobe XMP Core 4.2.1-c041 52.342996, 2008/05/07-20:48:00        "
LN23v1.pdf,,,,,,Sei,,,,,,,,,,,,,2018:08:09 19:48:20-04:00,,Sei,Bullzip PDF Printer (10.23.0.2529),,,,,,,,,,,,,,,,,,,,.,,uuid:31c0a0d9-9e8a-11e8-0000-92ab2942f0bc,,,,12.70,2024:04:16 13:17:12-04:00,2024:04:16 13:17:12-04:00,2024:04:16 13:17:12-04:00,LN23v1.pdf,-rw-r--r--,1215 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:a60f3d07-e96b-448d-8f23-4136f232dab0,,,,,,,,Yes,,,,,,,,,,,,,,,,2018:08:09 19:49:36-04:00,application/pdf,,2018:08:09 19:49:36-04:00,,,,46,,,,,,,,,1.5,,,PDF Printer / www.bullzip.com / FPG / Freeware Edition (max 10 users),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - LN-23  revised 7-21-18.doc,,,,,,,,,,,,,,"Adobe XMP Core 4.2.1-c041 52.342996, 2008/05/07-20:48:00        "
LN25v7.pdf,uuid:229ef539-e27e-11ea-0000-5a23a6ad371e,,,,,Sei,,,,,,,,,,,,,2020:08:16 20:43:15-04:00,,Sei,Bullzip PDF Printer (10.23.0.2529),,,,,,,,,,,,,,,,,,,,.,,uuid:229ef539-e27e-11ea-0000-5a23a6ad371e,,,,12.70,2024:04:16 13:17:14-04:00,2024:04:16 13:17:14-04:00,2024:04:16 13:17:14-04:00,LN25v7.pdf,-rw-r--r--,2.6 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2020:08:16 20:43:15-04:00,,,,52,,,,,,,,,1.5,,,PDF Printer / www.bullzip.com / FPG / Freeware Edition (max 10 users),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - LN-25 revised 8-15--20.docx,,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
LN26Sv1.pdf,uuid:eddf6dbd-e27e-11ea-0000-c280b4190231,,,,,Sei,,,,,,,,,,,,,2020:08:16 20:48:56-04:00,,Sei,Bullzip PDF Printer (10.23.0.2529),,,,,,,,,,,,,,,,,,,,.,,uuid:eddf6dbd-e27e-11ea-0000-c280b4190231,,,,12.70,2024:04:16 13:17:10-04:00,2024:04:16 13:17:10-04:00,2024:04:16 13:17:10-04:00,LN26Sv1.pdf,-rw-r--r--,1231 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2020:08:16 20:48:56-04:00,,,,49,,,,,,,,,1.5,,,PDF Printer / www.bullzip.com / FPG / Freeware Edition (max 10 users),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - LN-26 S Conductivity of metals (quantum mechanics ).docx,,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
LN28v5.pdf,,,,,,Masatsugu Suzuki,,,,,,,,BU,,,,,2018:07:17 08:05:50-04:00,,Masatsugu Suzuki,Acrobat PDFMaker 11 for Word,,,,,,,,,,,,,,,,,,,,.,,uuid:303e30fb-001c-4c8f-b2be-611cbf80af88,,,,12.70,2024:04:16 13:17:18-04:00,2024:04:16 13:17:18-04:00,2024:04:16 13:17:18-04:00,LN28v5.pdf,-rw-r--r--,713 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:f665b7ea-c325-4134-b6a0-89a34aa7ef3d,,,,,,,EN-US,Yes,,,,,,,,,,,,,,,,2018:07:17 08:05:58-04:00,application/pdf,,2018:07:17 08:05:58-04:00,,,,42,,,,,,OneColumn,,,1.5,,,Adobe PDF Library 11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20180717120533,,,,,,,,,,,,,,,,,Yes,,,,,,,Chapter 28,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c006 80.159825, 2016/09/16-03:31:08        "
LN29Sv2.pdf,uuid:75e38989-b724-11ea-0000-3ce1f40171d5,,,,,Masatsugu Suzuki,,,,,,,,,,,,,2020:06:22 16:43:00-04:00,,Masatsugu Suzuki,Bullzip PDF Printer (11.8.0.2728),,,,,,,,,,,,,,,,,,,,.,,uuid:75e38989-b724-11ea-0000-3ce1f40171d5,,,,12.70,2024:04:16 13:17:13-04:00,2024:04:16 13:17:14-04:00,2024:04:16 13:17:14-04:00,LN29Sv2.pdf,-rw-r--r--,768 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2020:06:22 16:43:00-04:00,,,,22,,,,,,,,,1.5,,,PDF Printer / www.bullzip.com / FG / Freeware Edition (max 10 users),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Microsoft Word - LN-29 S   B, M, and H  for magnetic materials",,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
LN34v6.pdf,uuid:fdb58fb6-bc30-11e9-0000-8372d31fad2e,,,,,Masatsugu Suzuki,,,,,,,,,,,,,2019:08:08 08:10:20-04:00,,Masatsugu Suzuki,Bullzip PDF Printer (11.8.0.2728),,,,,,,,,,,,,,,,,,,,.,,uuid:fdb58fb6-bc30-11e9-0000-8372d31fad2e,,,,12.70,2024:04:16 13:17:12-04:00,2024:04:16 13:17:13-04:00,2024:04:16 13:17:13-04:00,LN34v6.pdf,-rw-r--r--,3.0 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2019:08:08 08:10:20-04:00,,,,64,,,,,,,,,1.5,,,PDF Printer / www.bullzip.com / FG / Freeware Edition (max 10 users),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft Word - LN-34  revised 8-04-19,,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
lukfrispie06_v9.pdf,,,,,,Jan Lukas,,,,,,,,,,,,,2006:01:25 14:22:37-05:00,,Jan Lukas,Adobe Acrobat 7.0,,,,,,,,"          ",,,,,,,,,,,,.,,uuid:3C384B2B2773DA11AEE4FD9990A19C0E,,,,12.70,2024:04:16 13:17:28-04:00,2024:04:16 13:17:28-04:00,2024:04:16 13:17:28-04:00,lukfrispie06_v9.pdf,-rw-r--r--,739 kB,PDF,pdf,,,,,,,,application/postscript,,,,,,,,,,,,,,,,,,,uuid:b6eb2b3b-da91-48e4-ae2c-17f2e207d0e6,,,,,,,,Yes,,,,,,,,,,,,,,,,2005:12:22 15:11:42-05:00,application/pdf,,2006:01:25 14:22:37-05:00,,,,11,,,,,,,,,1.4,,,Acrobat Distiller 7.0.5 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Distinguishing Digital Image Origin via Higher Order Statistics,,,,,,,,,,,,,,3.1-701
marginal_analysis_from_alternate_text.pdf,,,,,,,,,,,,,,,,,,,2015:02:26 17:33:19,,Google,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:47-04:00,2024:04:16 13:18:47-04:00,2024:04:16 13:18:47-04:00,marginal_analysis_from_alternate_text.pdf,-rw-r--r--,210 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,,,,,9,,,,,,,,,1.7,,,Google,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marginal_functions_reading.pdf,,,,,,Editor,,,,,,,,,,,,,2015:09:19 19:02:54-04:00,,Editor,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,.,,uuid:5694ae88-5220-4dc6-8d5f-54a3af4d8fc1,,,,12.70,2024:04:16 13:18:36-04:00,2024:04:16 13:18:37-04:00,2024:04:16 13:18:37-04:00,marginal_functions_reading.pdf,-rw-r--r--,338 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:c11783d4-0f35-4c8e-a5e7-fb7582d63219,,,,,,,en-US,Yes,,,,,,,,,,,,,,,,2021:08:23 11:38:07-04:00,application/pdf,,2021:08:23 11:38:07-04:00,,,,3,,,,,,,,,1.5,,,Microsoft® Word 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,"Adobe XMP Core 5.6-c017 91.164464, 2020/06/15-10:20:05        "
Mark%20published%20paper.pdf,,,,,,,,,,,,,,,,,,,2016:12:06 19:15:02+05:30,,Aspose Ltd.,Arbortext Advanced Print Publisher 9.0.114/W,,,,,,,Parametrically Excited Electrostatic MEMS Cantilever Beam With Flexible Support,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:33-04:00,2024:04:16 13:18:33-04:00,2024:04:16 13:18:33-04:00,Mark%20published%20paper.pdf,-rw-r--r--,2.2 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2016:12:06 19:15:02+05:30,,,,8,,,,,,,,,1.4,,,Adobe LiveCycle PDFG ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,untitled,,,,,,,,,,,,,,"Adobe XMP Core 4.0-c316 44.253921, Sun Oct 01 2006 17:14:39"
math130_exam3_f14_solns.pdf,,,,,,,,,,,,,,,,,,,2015:04:13 14:17:12-04:00,,"Canon iR3570/iR4570             ",,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:48-04:00,2024:04:16 13:18:48-04:00,2024:04:16 13:18:48-04:00,math130_exam3_f14_solns.pdf,-rw-r--r--,141 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,,,,,4,,,,,,,,,1.3,,,"Canon iR3570/iR4570             ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
math220-wks-19-solns.pdf,,,,,,,,,,,,,,,,,,,2014:10:19 15:22:43-04:00,,LaTeX with hyperref package,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:54-04:00,2024:04:16 13:18:55-04:00,2024:04:16 13:18:55-04:00,math220-wks-19-solns.pdf,-rw-r--r--,119 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2014:10:19 15:22:43-04:00,,,,3,,,,,,,UseOutlines,,1.5,,,pdfTeX-1.40.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 2.9.3962 (1.40.11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
math220-wks-44-45-solns.pdf,,,,,,,,,,,,,,,,,,,2014:10:19 15:24:44-04:00,,LaTeX with hyperref package,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:56-04:00,2024:04:16 13:18:56-04:00,2024:04:16 13:18:56-04:00,math220-wks-44-45-solns.pdf,-rw-r--r--,146 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2014:10:19 15:24:44-04:00,,,,4,,,,,,,UseOutlines,,1.5,,,pdfTeX-1.40.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 2.9.3962 (1.40.11),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
Math507_Fall2020_Lecture_Notes_Williams_Tensors_and_Trace.pdf,,,,,,,,,,,,,,,,,,,2020:11:16 12:55:24-05:00,,TeX,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:17:36-04:00,2024:04:16 13:17:37-04:00,2024:04:16 13:17:37-04:00,Math507_Fall2020_Lecture_Notes_Williams_Tensors_and_Trace.pdf,-rw-r--r--,164 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2020:11:16 12:55:24-05:00,,,,4,,,,,,,,,1.5,,,MiKTeX pdfTeX-1.40.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is MiKTeX-pdfTeX 4.0.1 (1.40.21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
Mathcad%20-%202008%20Full-Sib%20Analysis.pdf,uuid:15ae5560-a3b6-4c05-b846-1437cf2aa5b6,,,,,,,,,,,,,,,,,,2008:11:30 15:06:31-08:00,,,,,,,,,,,,,,,,,,,,,,,.,,uuid:dc3fcb73-1063-4787-919f-a79c846f5121,,,,12.70,2024:04:16 13:18:57-04:00,2024:04:16 13:18:57-04:00,2024:04:16 13:18:57-04:00,Mathcad%20-%202008%20Full-Sib%20Analysis.pdf,-rw-r--r--,594 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,application/pdf,,2008:11:30 15:06:31-08:00,,,,4,,,,,,,,,1.4,,,Acrobat Distiller 6.0 (Windows),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,untitled,,,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6"
matlab%20functions.pdf,,,,,,Mark Fowler,,,,,,,,,,,,,2001:09:14 14:25:30,,Microsoft Word 9.0,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:55-04:00,2024:04:16 13:18:55-04:00,2024:04:16 13:18:55-04:00,matlab%20functions.pdf,-rw-r--r--,120 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,application/pdf,,2001:09:14 14:25:51-04:00,,,,6,,,,,,,UseNone,,1.3,,,Acrobat Distiller 4.0 for Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATLAB Functions,,,,,,,,,,,,,,
MATLAB%20Tutorial.pdf,,,,,,Mark Fowler,,,,,,,,,,,,,2015:06:02 11:25:35-04:00,,Mark Fowler,Acrobat PDFMaker 11 for Word,,,,,,,,,,,,,,,,,,,,.,,uuid:f398ac61-1de5-4066-9a73-f0228b79365a,,,,12.70,2024:04:16 13:18:55-04:00,2024:04:16 13:18:55-04:00,2024:04:16 13:18:55-04:00,MATLAB%20Tutorial.pdf,-rw-r--r--,346 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,uuid:eb5a70b3-fab6-414e-8cb5-689c201fc33c,,,,,,,EN-US,Yes,,,,,,,,,,,,,,,,2015:06:02 11:25:38-04:00,application/pdf,,2015:06:02 11:25:38-04:00,,,,19,,,,,,OneColumn,,,1.5,,,Adobe PDF Library 11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D:20150602152508,,,,,,,,,,,,,,,,,Yes,,,,,,,MATLAB Tutorial,,,,,,,,,,,,,,"Adobe XMP Core 5.4-c005 78.147326, 2012/08/23-13:03:03        "
mct-lect25-bawgnc.pdf,,,,,,,,,,,,,,,,,,,2009:12:11 15:57:24Z,,dvips(k) 5.96dev Copyright 2007 Radical Eye Software,,,,,,,,,,,,,,,,,,,,,.,,,,,,12.70,2024:04:16 13:18:31-04:00,2024:04:16 13:18:31-04:00,2024:04:16 13:18:31-04:00,mct-lect25-bawgnc.pdf,-rw-r--r--,120 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,application/pdf,,2009:12:11 15:57:24Z,,,,4,,,,,,,,,1.3,,,MiKTeX GPL Ghostscript 8.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mct-lect25-bawgnc.dvi,,,,,,,,,,,,,,
