SourceFile,AIBuildNumber,AIColorModel,AIColorUsage,AICreatorVersion,AINumLayers,AIRulerUnits,AITargetResolution,AppleKeywords,Author,BlueMatrixColumn,BlueTRC,BoundingBox,ChromaticAdaptation,CMMFlags,ColorSpaceData,ConnectionSpaceIlluminant,ContainerVersion,CreateDate,Creator,CreatorContactInfo,CreatorSubTool,CreatorTool,CreatorVersion,DerivedFrom,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocumentID,Error,ExifToolVersion,Extracted,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,For,Format,GreenMatrixColumn,GreenTRC,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,ImageHeight,ImageSize,ImageWidth,IngredientsDocumentID,IngredientsFilePath,IngredientsInstanceID,InstanceID,Language,Linearized,LineCount,Luminance,ManifestLinkForm,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,Megapixels,MetadataDate,MIMEEncoding,MIMEType,Modified,ModifyDate,Newlines,NPages,NumPages,OriginalDocumentID,PageCount,PageLayout,PageMode,PDFVersion,Physicalheightininches,Physicalwidthininches,PlateNames,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,RedMatrixColumn,RedTRC,Referrer,Refresh,RenderingIntent,RenditionClass,Sha1,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugKerningChecksum,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,StartupProfile,Subject,SwatchColorantBlack,SwatchColorantBlue,SwatchColorantCyan,SwatchColorantGreen,SwatchColorantMagenta,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchColorantYellow,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailWidth,Title,Trapped,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Warning,WordCount,XMPToolkit
March_2018_Calendar.pdf,,,,,,,,,,,,,,,,,,2018:02:14 19:09:19.000Z,Adobe Illustrator CC 2017 (Macintosh),,,Adobe Illustrator CC 2017 (Macintosh),21.0.2,,xmp.did:197bcb51-b444-47c9-8594-974c762abacd,xmp.iid:197bcb51-b444-47c9-8594-974c762abacd,xmp.did:195c31af-c5c2-4839-85dd-558b42fac363,proof:pdf,,,,,,.,xmp.did:64e883c0-d054-473a-9cb1-4d1a40bbb68d,,12.70,2018:12:04 00:10:48.202Z,2024:04:16 13:52:28-04:00,2024:04:16 13:52:28-04:00,2024:04:16 13:52:28-04:00,March_2018_Calendar.pdf,-rw-r--r--,48 kB,PDF,pdf,"false, false","55 Roman, 75 Bold","Helvetica Neue LT Pro, Helvetica Neue LT Pro","HelveticaNeueLTPro-55Roman.otf, HelveticaNeueLTPro-75Bold.otf","HelveticaNeueLTPro-Roman, HelveticaNeueLTPro-Bd","Open Type, Open Type","Version 1.000;PS 001.000;Core 1.0.38, Version 1.000;PS 001.000;Core 1.0.38",,application/pdf,,,False,False,,"converted, saved, saved","/, /, /","xmp.iid:bf81580e-1467-4fb8-9d52-c31617cf4a90, xmp.iid:64e883c0-d054-473a-9cb1-4d1a40bbb68d",from application/x-indesign to application/pdf,"Adobe InDesign CC 13.0 (Macintosh), Adobe Illustrator CC 2017 (Macintosh), Adobe Illustrator CC 2017 (Macintosh)","2018:01:11 12:27:28.000-08:00, 2018:01:11 14:55:53.000-08:00, 2018:02:14 11:09:05.000-08:00",,,,,,,uuid:1ee6f207-75e8-264f-b44b-ab9173865e72,,Yes,,,,,,,966.190476,Pixels,792.000000,,,,,,,,,2018:02:14 11:09:19.000-08:00,,application/pdf,2018:12:04 00:10:42.796Z,2018:02:14 19:09:19.000Z,,1,1,xmp.did:195c31af-c5c2-4839-85dd-558b42fac363,1,,,1.4,13.419305555555557,11.0,"Cyan, Magenta, Yellow, Black",,Adobe PDF library 15.00,,,,,,,,,,,,,,,,,proof:pdf,84d32651b3c785712ecd58edcb642f7f924a63b0,47452,,,,,,,,,,,,"0.000000, 0.000000, 0.000000, 0.363165, 0.830091, 0.000000",,"35.822079, 53.844506, 90.865946, 4.422064, 92.889291, 90.591282",,"45.261309, 64.803535, 7.919432, 62.896162, 7.464713, 0.000000","CMYK, CMYK, CMYK, CMYK, CMYK, CMYK",,"Twitter Light Purple, Twitter Dark Purple, Twitter Dark Blue, Twitter Dark Orange, Twitter Extra Dark Green, Twitter Dark Green","100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000","PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS","0.000000, 0.000000, 0.000000, 81.564045, 77.242690, 77.383077",Default Swatch Group,0,,,JPEG,256,"(Binary data 12745 bytes, use -b option to extract)",208,March_2018_Calendar,Unknown (false),,,,,,,"Adobe XMP Core 5.6-c148 79.164050, 2019/10/01-18:03:16        "
May_2017_Calendar_important_dates.pdf,,,,,,,,,,,,,,,,,,2017:04:27 20:15:02.000Z,Adobe Illustrator CC 2015 (Macintosh),,,Adobe Illustrator CC 2015 (Macintosh),,,xmp.did:02395729-549b-4366-930c-9a0d7862447d,uuid:739948e5-2d7c-fe40-8552-4697a91623e7,uuid:65E6390686CF11DBA6E2D887CEACB407,proof:pdf,,,,,,.,xmp.did:1f6c85fd-7e54-43bc-b7d5-414a098889c8,,12.70,2018:12:04 00:10:08.763Z,2024:04:16 13:52:25-04:00,2024:04:16 13:52:25-04:00,2024:04:16 13:52:25-04:00,May_2017_Calendar_important_dates.pdf,-rw-r--r--,124 kB,PDF,pdf,"false, false, false, false","Bold, 55 Roman, 56 Italic, 75 Bold","Helvetica Neue, Helvetica Neue LT W1G, Helvetica Neue LT W1G, Helvetica Neue LT W1G","HelveticaNeue.dfont, HelveticaNeueLTW1G-Roman.otf, HelveticaNeueLTW1G-It.otf, HelveticaNeueLTW1G-Bd.otf","HelveticaNeue-Bold, HelveticaNeueLTW1G-Roman, HelveticaNeueLTW1G-It, HelveticaNeueLTW1G-Bd","TrueType, Open Type, Open Type, Open Type","12.0d0e2, Version 1.000 Build 1000, Version 1.000 Build 1000, Version 1.000 Build 1000",,application/pdf,,,False,True,,"saved, saved","/, /","xmp.iid:307100e6-1189-4632-8e9e-a7d7c219840b, xmp.iid:1f6c85fd-7e54-43bc-b7d5-414a098889c8",,"Adobe Illustrator CC 2015 (Macintosh), Adobe Illustrator CC 2015 (Macintosh)","2016:10:05 11:53:46.000-07:00, 2017:04:27 13:14:56.000-07:00",,,,,,,uuid:f5aa2b7a-9ca9-7142-8ed6-e8a615b99c93,,Yes,,,,,,,9.947867,Inches,14.222222,,,,,,,,,2017:04:27 13:15:02.000-07:00,,application/pdf,2018:12:04 00:10:08.873Z,2017:04:27 20:15:02.000Z,,1,1,uuid:65E6390686CF11DBA6E2D887CEACB407,1,,,1.4,9.947861111111111,14.222222222222221,"Cyan, Magenta, Yellow, Black",,Adobe PDF library 15.00,,,,,,,,,,,,,,,,,proof:pdf,2a04cddfa4179732ab5fc6b9adbde5b80220caad,123158,,,,,,,,,,Web,,,"255, 0, 0, 0, 0, 255, 255, 255, 45, 36, 36, 30, 59, 33, 33, 63, 74, 69, 55, 115, 157, 226, 188, 146, 100, 145, 143, 93, 90, 121, 153, 117, 87, 65, 109, 82, 57, 36, 19, 11, 154, 99, 194, 242, 153, 87, 110, 248, 250, 255, 196, 237, 209, 63, 255, 221, 250, 134, 194, 171, 144, 120, 24, 34, 68, 94, 81, 26, 221, 0, 0, 26, 51, 77, 102, 128, 153, 179, 204, 230, 242, 245, 67, 30, 37, 172, 212",,"255, 0, 0, 255, 255, 255, 0, 0, 39, 28, 90, 147, 176, 238, 224, 198, 181, 146, 104, 181, 169, 171, 113, 49, 20, 45, 39, 0, 20, 30, 178, 134, 99, 71, 156, 124, 98, 76, 56, 33, 128, 191, 184, 161, 2, 141, 231, 201, 180, 255, 75, 124, 95, 208, 227, 214, 248, 119, 184, 242, 224, 190, 46, 93, 23, 36, 138, 23, 169, 142, 0, 26, 51, 77, 102, 128, 153, 179, 204, 230, 242, 169, 201, 147, 29, 123, 204",,"RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB","255, 0, 255, 255, 0, 0, 0, 255, 193, 237, 241, 247, 251, 252, 217, 140, 57, 0, 0, 34, 0, 41, 0, 46, 27, 102, 147, 158, 212, 237, 199, 153, 115, 83, 198, 166, 140, 117, 96, 66, 246, 23, 255, 29, 79, 255, 255, 113, 199, 255, 121, 163, 0, 255, 151, 204, 245, 101, 170, 165, 104, 255, 216, 244, 160, 224, 0, 20, 95, 249, 0, 26, 51, 77, 102, 128, 153, 179, 204, 230, 242, 63, 122, 255, 255, 255, 189","White, Black, RGB Red, RGB Yellow, RGB Green, RGB Cyan, RGB Blue, RGB Magenta, R=193 G=39 B=45, R=237 G=28 B=36, R=241 G=90 B=36, R=247 G=147 B=30, R=251 G=176 B=59, R=252 G=238 B=33, R=217 G=224 B=33, R=140 G=198 B=63, R=57 G=181 B=74, R=0 G=146 B=69, R=0 G=104 B=55, R=34 G=181 B=115, R=0 G=169 B=157, R=41 G=171 B=226, R=0 G=113 B=188, R=46 G=49 B=146, R=27 G=20 B=100, R=102 G=45 B=145, R=147 G=39 B=143, R=158 G=0 B=93, R=212 G=20 B=90, R=237 G=30 B=121, R=199 G=178 B=153, R=153 G=134 B=117, R=115 G=99 B=87, R=83 G=71 B=65, R=198 G=156 B=109, R=166 G=124 B=82, R=140 G=98 B=57, R=117 G=76 B=36, R=96 G=56 B=19, R=66 G=33 B=11, Twitter Light Pink, Twitter Dark Green, Twitter Extra Light Pink, Twitter Dark Blue, Twitter Extra Dark Purple, Twitter Light Orange, Twitter Extra Light Yellow, Twitter Light Blue, Twitter Extra Light Purple, Twitter White, Twitter Dark Purple, Twitter Light Purple, Twitter Extra Dark Blue, Twitter Light Yellow, Twitter Extra Light Blue, Twitter Extra Light Grey, Twitter Extra Extra Light Grey, Twitter Dark Grey, Twitter Light Grey, Twitter Extra Light Green, Twitter Light Green, Twitter Extra Light Orange, Twitter Extra Dark Orange, Twitter Dark Orange, Twitter Extra Dark Pink, Twitter Dark Pink, Twitter Extra Dark Green, Twitter Black, Twitter blue - 55acee, Twitter Extra Dark Yellow, R=0 G=0 B=0, R=26 G=26 B=26, R=51 G=51 B=51, R=77 G=77 B=77, R=102 G=102 B=102, R=128 G=128 B=128, R=153 G=153 B=153, R=179 G=179 B=179, R=204 G=204 B=204, R=230 G=230 B=230, R=242 G=242 B=242, R=63 G=169 B=245, R=122 G=201 B=67, R=255 G=147 B=30, R=255 G=29 B=37, R=255 G=123 B=172, R=189 G=204 B=212","100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000","PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS",,"Default Swatch Group, Grays, Web Color Group","0, 1, 1",,,JPEG,152,"(Binary data 12400 bytes, use -b option to extract)",256,May_2017_Calendar_important_dates,,,,,,,,"Adobe XMP Core 5.6-c148 79.164050, 2019/10/01-18:03:16        "
May_2018_Calendar_v1.pdf,312,CMYK,Color,22.1.0,1,Pixels,800,,,,,35 106 759 1005,,,,,11,2018:04:05 01:03:07.000Z,Adobe Illustrator(R) 17.0,,,Adobe Illustrator CC 22.1 (Macintosh),22,,xmp.did:0e954bf6-3ecc-418f-bdb5-1c7207b03440,xmp.iid:0e954bf6-3ecc-418f-bdb5-1c7207b03440,xmp.did:195c31af-c5c2-4839-85dd-558b42fac363,proof:pdf,,,,,,.,xmp.did:553f6e08-0944-41aa-b755-fde173b3089f,,12.70,2018:12:04 00:10:48.456Z,2024:04:16 13:52:26-04:00,2024:04:16 13:52:26-04:00,2024:04:16 13:52:26-04:00,May_2018_Calendar_v1.pdf,-rw-r--r--,134 kB,PDF,pdf,"false, false","55 Roman, 75 Bold","Helvetica Neue LT W1G, Helvetica Neue LT W1G","HelveticaNeueLTW1G-Roman.otf, HelveticaNeueLTW1G-Bd.otf","HelveticaNeueLTW1G-Roman, HelveticaNeueLTW1G-Bd","Open Type, Open Type","Version 1.000 Build 1000, Version 1.000 Build 1000","Janet Lai, ",application/pdf,,,False,False,,"converted, saved, saved","/, /, /","xmp.iid:bf81580e-1467-4fb8-9d52-c31617cf4a90, xmp.iid:553f6e08-0944-41aa-b755-fde173b3089f",from application/x-indesign to application/pdf,"Adobe InDesign CC 13.0 (Macintosh), Adobe Illustrator CC 2017 (Macintosh), Adobe Illustrator CC 22.1 (Macintosh)","2018:01:11 12:27:28.000-08:00, 2018:01:11 14:55:53.000-08:00, 2018:04:04 18:03:05.000-07:00",899,724x899,724,,,,uuid:945c92ab-0278-6e4f-b744-a4fcc205a601,,Yes,,,,,,,966.190476,Pixels,792.000000,,,,,,,,0.651,2018:04:04 18:03:07.000-07:00,,application/pdf,2018:12:04 00:10:48.773Z,2018:04:05 01:03:07.000Z,,1,1,xmp.did:195c31af-c5c2-4839-85dd-558b42fac363,1,,,1.5,13.419305555555557,11.0,"Cyan, Magenta, Yellow, Black",,Adobe PDF library 15.00,,,,,,,,,,,,,,,,,proof:pdf,f73db9c09abfc33d9e321771a9fdadb161d8ad3a,131160,,,,,,,,,,,,"0.000000, 0.000000, 0.000000, 0.000000, 0.000000",,"35.822079, 53.844506, 90.865946, 72.433048, 87.756157",,"45.261309, 64.803535, 7.919432, 0.000000, 61.989772","CMYK, CMYK, CMYK, CMYK, CMYK",,"Twitter Light Purple, Twitter Dark Purple, Twitter Dark Blue, Twitter Dark Green, Twitter Extra Dark Blue","100.000000, 100.000000, 100.000000, 100.000000, 100.000000","PROCESS, PROCESS, PROCESS, PROCESS, PROCESS","0.000000, 0.000000, 0.000000, 76.476687, 0.000000",Default Swatch Group,0,,,JPEG,256,"(Binary data 13178 bytes, use -b option to extract)",208,May_2018_Calendar_v1,Unknown (false),,,,,,,"Adobe XMP Core 5.6-c148 79.164050, 2019/10/01-18:03:16        "
MENA_info_football_english.pdf,,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,"Not Embedded, Independent","RGB ",0.9642 1 0.82491,,2022:10:11 08:59:36Z,Keynote,,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,12.70,,2024:04:16 13:52:16-04:00,2024:04:16 13:52:16-04:00,2024:04:16 13:52:16-04:00,MENA_info_football_english.pdf,-rw-r--r--,8.7 MB,PDF,pdf,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,No,,76.03647 80 87.12462,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,,application/pdf,,2022:10:11 08:59:36Z,,,,,1,,,1.4,,,,Microsoft Corporation,macOS Version 12.6 (Build 21G115) Quartz PDFContext,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",,,Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Cathode Ray Tube Display,,,,,MENA _EN_Football_One-Pager,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,
mob_idsync_click,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,12.70,,2024:04:16 13:54:33-04:00,2024:04:16 13:55:43-04:00,2024:04:16 13:55:43-04:00,mob_idsync_click,-rw-r--r--,732 bytes,HTML,html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,text/html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,never,0;url=https://t.co/obJ6uZrKVm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MobileAppPromotion_EN_GB_Playbook.pdf,,,,,,,,,,,,,,,,,,2015:08:25 15:11:56.000Z,Keynote,,,Keynote,,,,,,,,,,,,.,,,12.70,2016:07:22 03:09:05.203Z,2024:04:16 13:52:08-04:00,2024:04:16 13:52:09-04:00,2024:04:16 13:52:09-04:00,MobileAppPromotion_EN_GB_Playbook.pdf,-rw-r--r--,11 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,2015:08:25 15:11:56.000Z,,application/pdf,2016:07:22 03:08:42.966Z,2015:08:25 15:11:56.000Z,,,42,,42,,,1.4,,,,,Mac OS X 10.10.5 Quartz PDFContext,,,,,,,,,,,,,,,,,,26ee094c936aa55f3c9e9b7b74d21586fee05543,11318506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile App Promotion_Playbook_UK August 2015.key,,,,,,,,"Adobe XMP Core 5.5-c011 79.149598, 2012/10/10-12:09:56        "
MobileAppPromotion_Playbook_ES.pdf,,,,,,,,,,,,,,,,,,2015:10:09 15:19:45.000Z,Keynote,,,Keynote,,,,,,,,,,,,.,uuid:18727949-ce2d-ca4a-99d2-3a55743dd73a,,12.70,2016:08:09 21:35:14.831Z,2024:04:16 13:52:05-04:00,2024:04:16 13:52:05-04:00,2024:04:16 13:52:05-04:00,MobileAppPromotion_Playbook_ES.pdf,-rw-r--r--,2.4 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,uuid:b3de0f8e-c24e-8f47-9dd7-f7a8ae2535f0,,No,,,,,,,,,,,,,,,,,,2016:08:09 14:32:16.000-07:00,,application/pdf,2016:09:07 01:07:40.108Z,2016:08:09 21:32:16.000Z,,,44,,44,,,1.6,,,,,Mac OS X 10.11 Quartz PDFContext,,,,,,,,,,,,,,,,,,ae6b32f974adbd6e59307469baf3799585ca5b7b,2351547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MobileAppPromotion_ES,,,,,,,,"Adobe XMP Core 5.5-c011 79.149598, 2012/10/10-12:09:56        "
MobileAppPromotion_Playbook_FR.pdf,,,,,,,,,,,,,,,,,,2015:10:09 15:20:03.000Z,Keynote,,,Keynote,,,,,,,,,,,,.,,,12.70,2016:07:28 22:39:44.206Z,2024:04:16 13:51:45-04:00,2024:04:16 13:51:45-04:00,2024:04:16 13:51:45-04:00,MobileAppPromotion_Playbook_FR.pdf,-rw-r--r--,8.0 MB,PDF,pdf,,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,2015:10:09 15:20:03.000Z,,application/pdf,2016:09:07 01:06:37.763Z,2015:10:09 15:20:03.000Z,,,44,,44,,,1.4,,,,,Mac OS X 10.11 Quartz PDFContext,,,,,,,,,,,,,,,,,,4e8ecd231be27649fe6f6916bd11164952170d13,8045733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MobileAppPromotion_FR,,,,,,,,"Adobe XMP Core 5.5-c011 79.149598, 2012/10/10-12:09:56        "
mobile_commerce_report_sea_2019_edition_final.pdf,,,,,,,,,,,,,,,,,,2019:02:28 06:21:59Z,Keynote,,,,,,,,,,,,,,,.,,,12.70,,2024:04:16 13:52:33-04:00,2024:04:16 13:52:33-04:00,2024:04:16 13:52:33-04:00,mobile_commerce_report_sea_2019_edition_final.pdf,-rw-r--r--,774 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,application/pdf,,2019:02:28 06:21:59Z,,,,,13,,,1.4,,,,,Mac OS X 10.13.6 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile Commerce Report SEA 2019 Edition (Final),,,,,,,,
mobile_commerce_southeast_asia_2019_edition.pdf,,,,,,,,,,,,,,,,,,2019:02:25 15:03:55Z,Keynote,,,,,,,,,,,,,,,.,,,12.70,,2024:04:16 13:52:27-04:00,2024:04:16 13:52:27-04:00,2024:04:16 13:52:27-04:00,mobile_commerce_southeast_asia_2019_edition.pdf,-rw-r--r--,706 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,application/pdf,,2019:02:25 15:03:55Z,,,,,13,,,1.4,,,,,Mac OS X 10.13.6 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobile Commerce Southeast Asia 2019 Edition,,,,,,,,
MomsOnTwitter-Infographic.pdf.download.pdf,147,RGB,Color,19.2.1,2,Pixels,800,,,,,-1379 -2837 -142 1147,,,,,11,2016:05:03 05:10:41.000Z,Adobe Illustrator(R) 17.0,,,Adobe Illustrator CC 2015 (Windows),19,,xmp.did:c91c4d67-a283-4a7c-8999-449380dbfc4c,uuid:455f9808-3a75-5542-88a8-e887056532b8,uuid:65E6390686CF11DBA6E2D887CEACB407,proof:pdf,,,,,,.,xmp.did:9a2b98cb-c040-d549-87cf-2a31f266b15b,,12.70,2016:07:28 22:38:32.610Z,2024:04:16 13:52:46-04:00,2024:04:16 13:52:46-04:00,2024:04:16 13:52:46-04:00,MomsOnTwitter-Infographic.pdf.download.pdf,-rw-r--r--,745 kB,PDF,pdf,"false, false, false, false, false, false","Bold, Bold, Medium, Regular, Light, Medium","Helvetica, Gotham, Gotham, Gotham Book, Gotham, Helvetica","Helvetica-Bold.otf, Gotham-Bold.otf, Gotham-Medium.otf, Gotham-Book.otf, Gotham-Light.otf, Helvetica.otf","Helvetica-Bold, Gotham-Bold, Gotham-Medium, Gotham-Book, Gotham-Light, Helvetica","Open Type, Open Type, Open Type, Open Type, Open Type, Open Type","001.007, 001.000, Version 2.200 Pro, Version 2.200 Pro, Version 2.200 Pro, OTF 1.0;PS 001.006;Core 116;AOCW 1.0 161","L & D, ",application/pdf,,,False,True,,"saved, saved","/, /","xmp.iid:cceeac88-f726-4c56-b8b1-352913d563bb, xmp.iid:9a2b98cb-c040-d549-87cf-2a31f266b15b",,"Adobe Illustrator CC 2015 (Macintosh), Adobe Illustrator CC 2015 (Windows)","2016:04:22 11:47:30.000-04:00, 2016:05:02 22:10:33.000-07:00",,,,,,,uuid:1ea8ab1c-2c6f-b048-8fc3-a415b2f13caa,,No,,,,,,,3763.433760,Pixels,620.000000,,,,,,,,,2016:05:06 18:52:05.000-07:00,,application/pdf,2016:05:25 20:58:15.335Z,2016:05:07 01:52:05.000Z,,1,1,uuid:65E6390686CF11DBA6E2D887CEACB407,1,,,1.5,,,"Cyan, Magenta, Yellow, Black",,Adobe PDF library 15.00,,,,,,,,,,,,,,,,,proof:pdf,f78103193903fa836265787a6d5b27c009969a54,716133,,,,,,,,,,Web,,,"255, 0, 167, 155, 0, 26, 51, 77, 102, 128, 153, 179, 204, 230, 242, 88, 36, 112, 167, 167, 238, 224, 217, 208, 156, 51, 238",,"255, 0, 58, 211, 0, 26, 51, 77, 102, 128, 153, 179, 204, 230, 242, 203, 105, 34, 58, 43, 172, 221, 163, 147, 99, 47, 172",,"RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB, RGB","255, 0, 148, 16, 0, 26, 51, 77, 102, 128, 153, 179, 204, 230, 242, 255, 242, 237, 148, 50, 85, 188, 86, 65, 25, 41, 85","White, Black, R=148 G=58 B=167, R=16 G=211 B=155, R=0 G=0 B=0, R=26 G=26 B=26, R=51 G=51 B=51, R=77 G=77 B=77, R=102 G=102 B=102, R=128 G=128 B=128, R=153 G=153 B=153, R=179 G=179 B=179, R=204 G=204 B=204, R=230 G=230 B=230, R=242 G=242 B=242, R=255 G=203 B=88, R=242 G=105 B=36, R=237 G=34 B=112, R=148 G=58 B=167, R=50 G=43 B=167, R=85 G=172 B=238, R=188 G=221 B=224, R=86 G=163 B=217, R=65 G=147 B=208, R=25 G=99 B=156, R=41 G=47 B=51, R=85 G=172 B=238 1","57.538714, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000, 100.000000","PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS, PROCESS",,"Default Swatch Group, Grays, Twitter ","0, 1, 1",,,JPEG,256,"(Binary data 9191 bytes, use -b option to extract)",80,Twitter V5_es_kr,,,,,,,,"Adobe XMP Core 5.5-c011 79.149598, 2012/10/10-12:09:56        "
